cores,lithography,base_frequency,tdp,max_temp,sku,cache_size,processor_performance,socket_group,memory_group,brand
4.0,14.0,1500.0,22.0,105.0,193681,6144.0,High Tier,BGA,DDR3,1
2.0,14.0,2500.0,27.0,105.0,193686,3072.0,High Tier,BGA,DDR3,1
4.0,14.0,2600.0,40.0,105.0,193687,6144.0,High Tier,BGA,DDR3,1
4.0,14.0,2400.0,35.0,105.0,193690,6144.0,High Tier,BGA,DDR3,1
4.0,14.0,2900.0,45.0,105.0,193692,6144.0,High Tier,BGA,DDR3,1
8.0,14.0,1600.0,35.0,85.0,91200,12288.0,High Tier,BGA,DDR3,1
8.0,14.0,2300.0,65.0,105.0,123002,12288.0,High Tier,BGA,DDR3,1
8.0,14.0,2000.0,45.0,80.0,87039,12288.0,High Tier,BGA,DDR4,1
4.0,14.0,2200.0,45.0,80.0,87038,6144.0,High Tier,BGA,DDR4,1
4.0,14.0,2200.0,35.0,100.0,91195,6144.0,High Tier,BGA,DDR3,1
8.0,14.0,1700.0,35.0,100.0,91196,12288.0,High Tier,BGA,DDR3,1
6.0,14.0,1900.0,35.0,100.0,91198,9216.0,High Tier,BGA,DDR3,1
8.0,14.0,2100.0,45.0,100.0,91199,12288.0,High Tier,BGA,DDR3,1
4.0,14.0,2200.0,35.0,100.0,91201,6144.0,High Tier,BGA,DDR3,1
4.0,14.0,2400.0,45.0,100.0,91202,6144.0,High Tier,BGA,DDR3,1
8.0,14.0,2000.0,45.0,100.0,91204,12288.0,High Tier,BGA,DDR3,1
6.0,14.0,2200.0,45.0,100.0,91203,9216.0,High Tier,BGA,DDR3,1
16.0,14.0,1300.0,45.0,100.0,93353,24576.0,High Tier,BGA,DDR3,1
16.0,14.0,1300.0,45.0,100.0,93355,24576.0,High Tier,BGA,DDR3,1
16.0,14.0,1800.0,65.0,100.0,93357,24576.0,High Tier,BGA,DDR3,1
16.0,14.0,1700.0,65.0,100.0,93365,24576.0,High Tier,BGA,DDR3,1
12.0,14.0,2100.0,65.0,100.0,93356,18432.0,High Tier,BGA,DDR3,1
12.0,14.0,1500.0,45.0,100.0,93364,18432.0,High Tier,BGA,DDR3,1
4.0,14.0,1300.0,20.0,85.0,91194,6144.0,High Tier,BGA,DDR3,1
12.0,14.0,1500.0,45.0,85.0,93352,18432.0,High Tier,BGA,DDR3,1
6.0,14.0,2100.0,45.0,100.0,122998,9216.0,High Tier,BGA,DDR3,1
8.0,14.0,1900.0,45.0,100.0,123000,12288.0,High Tier,BGA,DDR3,1
4.0,14.0,2000.0,45.0,100.0,123001,6144.0,High Tier,BGA,DDR3,1
4.0,14.0,1600.0,35.0,100.0,122999,6144.0,High Tier,BGA,DDR3,1
8.0,14.0,2200.0,65.0,100.0,136430,11264.0,High Tier,BGA,DDR4,1
8.0,14.0,1900.0,65.0,100.0,136432,11264.0,High Tier,BGA,DDR4,1
8.0,14.0,1900.0,65.0,100.0,136433,11264.0,High Tier,BGA,DDR4,1
8.0,14.0,2300.0,80.0,100.0,136434,11264.0,High Tier,BGA,DDR4,1
12.0,14.0,2200.0,90.0,100.0,136435,16896.0,High Tier,BGA,DDR4,1
14.0,14.0,1900.0,105.0,100.0,136436,19456.0,High Tier,BGA,DDR4,1
12.0,14.0,2100.0,75.0,100.0,136437,17408.0,High Tier,BGA,DDR4,1
14.0,14.0,1700.0,70.0,100.0,136438,19456.0,High Tier,BGA,DDR4,1
